iter	Passed	Remaining
2892	293006	6796681
2893	293109	6796627
2894	293218	6796700
2895	293310	6796373
2896	293434	6796796
2897	293549	6797029
2898	293642	6796720
2899	293738	6796502
2900	293864	6796961
2901	293968	6796928
2902	294064	6796699
2903	294166	6796613
2904	294262	6796395
2905	294366	6796361
2906	294481	6796576
2907	294604	6796981
2908	294729	6797417
2909	294838	6797487
2910	294933	6797257
2911	295028	6797005
2912	295139	6797123
2913	295255	6797360
2914	295379	6797771
2915	295482	6797723
2916	295587	6797703
2917	295692	6797680
2918	295801	6797754
2919	295895	6797487
2920	295992	6797296
2921	296098	6797293
2922	296203	6797277
2923	296301	6797109
2924	296411	6797188
2925	296518	6797218
2926	296633	6797435
2927	296735	6797346
2928	296843	6797390
2929	296959	6797627
2930	297074	6797843
2931	297188	6798040
2932	297293	6798010
2933	297398	6797997
2934	297512	6798192
2935	297606	6797925
2936	297720	6798098
2937	297833	6798264
2938	297926	6797964
2939	298036	6798080
2940	298127	6797734
2941	298230	6797659
2942	298333	6797601
2943	298455	6797982
2944	298563	6798017
2945	298669	6798025
2946	298760	6797685
2947	298873	6797860
2948	298989	6798075
2949	299095	6798082
2950	299200	6798076
2951	299307	6798089
2952	299421	6798282
2953	299531	6798379
2954	299643	6798512
2955	299757	6798692
2956	299881	6799110
2957	299992	6799220
2958	300097	6799193
2959	300220	6799579
2960	300332	6799721
2961	300428	6799508
2962	300536	6799554
2963	300644	6799607
2964	300753	6799675
2965	300858	6799651
2966	300957	6799498
2967	301069	6799622
2968	301169	6799488
2969	301271	6799409
2970	301379	6799459
2971	301502	6799845
2972	301596	6799560
2973	301703	6799579
2974	301808	6799578
2975	301912	6799532
2976	302031	6799819
2977	302144	6799975
2978	302248	6799941
2979	302368	6800251
2980	302489	6800591
2981	302604	6800792
2982	302722	6801067
2983	302836	6801246
2984	302937	6801115
2985	303051	6801297
2986	303164	6801452
2987	303264	6801323
2988	303388	6801731
2989	303511	6802118
2990	303608	6801907
2991	303728	6802208
2992	303842	6802406
2993	303941	6802231
2994	304050	6802313
2995	304163	6802465
2996	304280	6802709
2997	304374	6802446
2998	304483	6802498
2999	304581	6802323
3000	304705	6802720
3001	304823	6802981
3002	304950	6803453
3003	305046	6803217
3004	305159	6803370
3005	305263	6803342
3006	305380	6803576
3007	305498	6803847
3008	305611	6803983
3009	305729	6804263
3010	305829	6804118
3011	305936	6804135
3012	306059	6804509
3013	306182	6804897
3014	306281	6804741
3015	306387	6804727
3016	306512	6805148
3017	306629	6805394
3018	306754	6805794
3019	306873	6806094
3020	306993	6806400
3021	307092	6806240
3022	307220	6806709
3023	307313	6806432
3024	307426	6806567
3025	307549	6806951
3026	307655	6806940
3027	307768	6807090
3028	307894	6807522
3029	308011	6807769
3030	308118	6807791
3031	308239	6808105
3032	308351	6808233
3033	308469	6808485
3034	308582	6808647
3035	308696	6808812
3036	308822	6809249
3037	308939	6809483
3038	309037	6809308
3039	309148	6809407
3040	309256	6809440
3041	309369	6809595
3042	309481	6809701
3043	309600	6809986
3044	309699	6809834
3045	309810	6809927
3046	309924	6810103
3047	310048	6810481
3048	310162	6810648
3049	310255	6810357
3050	310375	6810652
3051	310492	6810905
3052	310601	6810957
3053	310716	6811151
3054	310840	6811519
3055	310954	6811693
3056	311069	6811876
3057	311163	6811613
3058	311286	6811970
3059	311382	6811752
3060	311497	6811925
3061	311616	6812216
3062	311735	6812475
3063	311830	6812227
3064	311945	6812423
3065	312063	6812666
3066	312190	6813129
3067	312305	6813318
3068	312410	6813274
3069	312515	6813246
3070	312631	6813446
3071	312754	6813816
3072	312873	6814086
3073	312976	6814011
3074	313095	6814280
3075	313223	6814739
3076	313321	6814554
3077	313445	6814945
3078	313563	6815203
3079	313687	6815571
3080	313820	6816154
3081	313919	6815987
3082	314033	6816157
3083	314148	6816339
3084	314277	6816810
3085	314392	6817001
3086	314497	6816964
3087	314617	6817261
3088	314734	6817479
3089	314844	6817550
3090	314959	6817731
3091	315059	6817589
3092	315163	6817539
3093	315260	6817333
3094	315377	6817564
3095	315492	6817744
3096	315605	6817876
3097	315726	6818181
3098	315850	6818550
3099	315957	6818568
3100	316063	6818550
3101	316175	6818671
3102	316297	6818993
3103	316421	6819362
3104	316544	6819721
3105	316658	6819888
3106	316778	6820172
3107	316894	6820370
3108	317004	6820445
3109	317113	6820492
3110	317218	6820461
3111	317318	6820299
3112	317435	6820535
3113	317560	6820922
3114	317672	6821031
3115	317786	6821189
3116	317907	6821488
3117	318002	6821248
3118	318114	6821349
3119	318236	6821676
3120	318351	6821853
3121	318477	6822268
3122	318596	6822542
3123	318697	6822411
3124	318823	6822818
3125	318945	6823137
3126	319044	6822976
3127	319164	6823257
3128	319286	6823597
3129	319407	6823884
3130	319527	6824167
3131	319649	6824496
3132	319748	6824325
3133	319864	6824522
3134	319966	6824430
3135	320062	6824186
3136	320181	6824442
3137	320280	6824274
3138	320389	6824330
3139	320508	6824583
3140	320623	6824751
3141	320741	6824988
3142	320835	6824722
3143	320930	6824460
3144	321047	6824674
3145	321158	6824779
3146	321267	6824824
3147	321374	6824813
3148	321495	6825110
3149	321614	6825364
3150	321736	6825689
3151	321854	6825924
3152	321976	6826240
3153	322095	6826514
3154	322213	6826747
3155	322333	6827013
3156	322431	6826821
3157	322525	6826558
3158	322653	6826998
3159	322769	6827190
3160	322892	6827518
3161	322994	6827427
3162	323104	6827477
3163	323212	6827497
3164	323339	6827932
3165	323452	6828049
3166	323574	6828367
3167	323688	6828513
3168	323799	6828606
3169	323913	6828740
3170	324019	6828721
3171	324132	6828854
3172	324249	6829060
3173	324376	6829483
3174	324494	6829719
3175	324612	6829953
3176	324720	6829970
3177	324821	6829831
3178	324936	6830009
3179	325044	6830030
3180	325154	6830093
3181	325271	6830284
3182	325365	6830028
3183	325481	6830210
3184	325604	6830548
3185	325733	6830992
3186	325825	6830682
3187	325935	6830735
3188	326046	6830826
3189	326154	6830839
3190	326267	6830956
3191	326383	6831142
3192	326496	6831276
3193	326610	6831423
3194	326726	6831595
3195	326845	6831849
3196	326962	6832047
3197	327082	6832317
3198	327193	6832402
3199	327304	6832476
3200	327422	6832698
3201	327539	6832919
3202	327655	6833085
3203	327770	6833258
3204	327882	6833361
3205	327995	6833471
3206	328115	6833754
3207	328241	6834139
3208	328355	6834267
3209	328479	6834633
3210	328588	6834655
3211	328710	6834976
3212	328820	6835022
3213	328937	6835217
3214	329053	6835407
3215	329185	6835913
3216	329307	6836222
3217	329423	6836398
3218	329533	6836466
3219	329657	6836808
3220	329785	6837234
3221	329906	6837512
3222	330028	6837835
3223	330123	6837580
3224	330241	6837796
3225	330354	6837904
3226	330477	6838222
3227	330583	6838205
3228	330694	6838274
3229	330816	6838583
3230	330914	6838377
3231	331033	6838620
3232	331152	6838873
3233	331274	6839159
3234	331389	6839325
3235	331511	6839635
3236	331608	6839415
3237	331730	6839718
3238	331847	6839901
3239	331942	6839647
3240	332062	6839923
3241	332179	6840114
3242	332290	6840183
3243	332407	6840377
3244	332523	6840557
3245	332634	6840620
3246	332742	6840645
3247	332850	6840650
3248	332972	6840951
3249	333079	6840938
3250	333197	6841150
3251	333318	6841435
3252	333433	6841580
3253	333559	6841976
3254	333680	6842234
3255	333774	6841976
3256	333891	6842158
3257	334006	6842311
3258	334123	6842498
3259	334234	6842579
3260	334329	6842333
3261	334432	6842234
3262	334548	6842412
3263	334675	6842795
3264	334790	6842962
3265	334910	6843201
3266	335028	6843429
3267	335150	6843705
3268	335275	6844075
3269	335396	6844338
3270	335512	6844515
3271	335633	6844799
3272	335750	6844989
3273	335857	6844974
3274	335980	6845291
3275	336092	6845366
3276	336206	6845497
3277	336299	6845205
3278	336393	6844926
3279	336511	6845144
3280	336609	6844944
3281	336725	6845110
3282	336844	6845331
3283	336946	6845231
3284	337057	6845300
3285	337168	6845361
3286	337281	6845461
3287	337392	6845543
3288	337508	6845712
3289	337630	6845992
3290	337724	6845713
3291	337825	6845576
3292	337921	6845338
3293	338046	6845702
3294	338156	6845736
3295	338273	6845927
3296	338376	6845842
3297	338470	6845560
3298	338574	6845479
3299	338686	6845576
3300	338803	6845755
3301	338921	6845959
3302	339034	6846076
3303	339139	6846028
3304	339258	6846252
3305	339383	6846596
3306	339502	6846831
3307	339622	6847063
3308	339749	6847459
3309	339866	6847637
3310	339992	6848005
3311	340111	6848233
3312	340230	6848467
3313	340351	6848720
3314	340451	6848568
3315	340570	6848794
3316	340677	6848772
3317	340776	6848599
3318	340895	6848831
3319	341017	6849106
3320	341138	6849374
3321	341252	6849504
3322	341369	6849679
3323	341491	6849970
3324	341600	6849983
3325	341701	6849852
3326	341821	6850094
3327	341938	6850280
3328	342060	6850561
3329	342184	6850881
3330	342296	6850961
3331	342406	6851004
3332	342520	6851137
3333	342637	6851321
3334	342751	6851431
3335	342869	6851631
3336	342963	6851357
3337	343083	6851597
3338	343204	6851849
3339	343315	6851912
3340	343408	6851618
3341	343521	6851726
3342	343636	6851869
3343	343756	6852094
3344	343864	6852102
3345	343966	6851994
3346	344060	6851703
3347	344184	6852029
3348	344291	6852005
3349	344413	6852286
3350	344533	6852519
3351	344642	6852546
3352	344754	6852618
3353	344870	6852776
3354	344974	6852712
3355	345093	6852927
3356	345188	6852661
3357	345307	6852887
3358	345431	6853201
3359	345526	6852932
3360	345644	6853147
3361	345759	6853285
3362	345870	6853335
3363	345990	6853567
3364	346109	6853790
3365	346232	6854078
3366	346330	6853878
3367	346441	6853949
3368	346549	6853940
3369	346675	6854290
3370	346784	6854320
3371	346902	6854518
3372	347024	6854784
3373	347144	6855022
3374	347269	6855358
3375	347387	6855557
3376	347511	6855858
3377	347611	6855696
3378	347729	6855891
3379	347849	6856127
3380	347965	6856284
3381	348089	6856610
3382	348206	6856785
3383	348326	6856999
3384	348444	6857205
3385	348568	6857512
3386	348690	6857784
3387	348802	6857855
3388	348923	6858116
3389	349035	6858189
3390	349151	6858337
3391	349275	6858653
3392	349391	6858808
3393	349510	6859009
3394	349636	6859362
3395	349748	6859428
3396	349867	6859644
3397	349989	6859910
3398	350115	6860257
3399	350238	6860558
3400	350355	6860720
3401	350475	6860955
3402	350595	6861192
3403	350709	6861298
3404	350830	6861534
3405	350953	6861832
3406	351067	6861935
3407	351181	6862059
3408	351296	6862178
3409	351417	6862428
3410	351522	6862374
3411	351639	6862534
3412	351763	6862841
3413	351858	6862587
3414	351956	6862374
3415	352063	6862359
3416	352184	6862592
3417	352301	6862774
3418	352415	6862869
3419	352542	6863232
3420	352635	6862941
3421	352757	6863204
3422	352871	6863323
3423	352981	6863347
3424	353110	6863748
3425	353231	6863991
3426	353343	6864053
3427	353457	6864160
3428	353576	6864372
3429	353692	6864529
3430	353812	6864752
3431	353935	6865023
3432	354053	6865204
3433	354172	6865424
3434	354293	6865668
3435	354410	6865821
3436	354521	6865875
3437	354641	6866094
3438	354757	6866247
3439	354867	6866277
3440	354974	6866245
3441	355097	6866523
3442	355215	6866700
3443	355324	6866716
3444	355445	6866958
3445	355539	6866688
3446	355639	6866514
3447	355764	6866832
3448	355878	6866947
3449	356003	6867246
3450	356103	6867084
3451	356228	6867399
3452	356344	6867543
3453	356462	6867737
3454	356572	6867755
3455	356665	6867463
3456	356785	6867690
3457	356913	6868055
3458	357024	6868099
3459	357137	6868193
3460	357259	6868448
3461	357366	6868419
3462	357484	6868594
3463	357600	6868734
3464	357721	6868971
3465	357842	6869213
3466	357953	6869251
3467	358079	6869598
3468	358199	6869811
3469	358321	6870074
3470	358436	6870189
3471	358529	6869891
3472	358651	6870140
3473	358767	6870288
3474	358896	6870674
3475	358998	6870550
3476	359123	6870855
3477	359241	6871032
3478	359363	6871289
3479	359483	6871503
3480	359590	6871479
3481	359711	6871717
3482	359832	6871933
3483	359954	6872197
3484	360077	6872461
3485	360198	6872708
3486	360323	6873019
3487	360450	6873367
3488	360565	6873477
3489	360675	6873496
3490	360793	6873684
3491	360916	6873945
3492	361038	6874207
3493	361150	6874271
3494	361255	6874181
3495	361375	6874394
3496	361489	6874501
3497	361618	6874884
3498	361740	6875141
3499	361858	6875320
3500	361972	6875418
3501	362081	6875404
3502	362194	6875486
3503	362316	6875746
3504	362424	6875725
3505	362531	6875696
3506	362647	6875821
3507	362765	6876002
3508	362892	6876342
3509	363014	6876583
3510	363136	6876847
3511	363242	6876792
3512	363348	6876734
3513	363469	6876952
3514	363579	6876978
3515	363699	6877187
3516	363808	6877191
3517	363926	6877354
3518	364057	6877782
3519	364173	6877911
3520	364289	6878046
3521	364416	6878395
3522	364538	6878642
3523	364650	6878681
3524	364781	6879109
3525	364904	6879369
3526	365015	6879406
3527	365143	6879772
3528	365248	6879691
3529	365376	6880047
3530	365499	6880313
3531	365603	6880228
3532	365701	6880005
3533	365811	6880029
3534	365932	6880251
3535	366057	6880546
3536	366178	6880786
3537	366302	6881056
3538	366423	6881279
3539	366516	6880987
3540	366632	6881111
3541	366753	6881342
3542	366882	6881719
3543	366998	6881850
3544	367123	6882150
3545	367243	6882341
3546	367358	6882458
3547	367469	6882485
3548	367580	6882529
3549	367682	6882396
3550	367798	6882531
3551	367920	6882766
3552	368029	6882760
3553	368149	6882967
3554	368277	6883319
3555	368402	6883617
3556	368522	6883816
3557	368619	6883600
3558	368746	6883919
3559	368852	6883863
3560	368979	6884200
3561	369090	6884222
3562	369208	6884389
3563	369311	6884279
3564	369426	6884398
3565	369545	6884571
3566	369664	6884754
3567	369790	6885063
3568	369906	6885197
3569	370036	6885572
3570	370155	6885771
3571	370271	6885891
3572	370402	6886294
3573	370522	6886499
3574	370653	6886890
3575	370756	6886773
3576	370854	6886574
3577	370982	6886913
3578	371075	6886614
3579	371201	6886924
3580	371304	6886817
3581	371420	6886940
3582	371536	6887065
3583	371638	6886930
3584	371759	6887147
3585	371881	6887372
3586	371997	6887500
3587	372120	6887759
3588	372244	6888018
3589	372360	6888143
3590	372475	6888256
3591	372596	6888464
3592	372720	6888742
3593	372848	6889091
3594	372963	6889184
3595	373089	6889500
3596	373199	6889516
3597	373326	6889839
3598	373441	6889947
3599	373553	6889995
3600	373665	6890033
3601	373779	6890113
3602	373901	6890343
3603	374024	6890599
3604	374140	6890729
3605	374257	6890866
3606	374377	6891066
3607	374504	6891380
3608	374620	6891494
3609	374732	6891543
3610	374835	6891427
3611	374949	6891506
3612	375072	6891759
3613	375169	6891538
3614	375270	6891382
3615	375385	6891473
3616	375495	6891485
3617	375619	6891752
3618	375740	6891960
3619	375855	6892070
3620	375972	6892199
3621	376088	6892319
3622	376206	6892474
3623	376323	6892614
3624	376438	6892727
3625	376558	6892909
3626	376681	6893148
3627	376809	6893496
3628	376920	6893517
3629	377035	6893626
3630	377153	6893781
3631	377264	6893797
3632	377384	6894001
3633	377502	6894144
3634	377622	6894331
3635	377746	6894602
3636	377861	6894692
3637	377969	6894672
3638	378089	6894855
3639	378211	6895082
3640	378315	6894984
3641	378441	6895280
3642	378556	6895374
3643	378673	6895512
3644	378791	6895670
3645	378908	6895809
3646	379032	6896062
3647	379148	6896187
3648	379268	6896363
3649	379371	6896247
3650	379488	6896375
3651	379605	6896504
3652	379698	6896205
3653	379813	6896306
3654	379944	6896701
3655	380055	6896722
3656	380175	6896897
3657	380297	6897121
3658	380425	6897454
3659	380542	6897594
3660	380659	6897719
3661	380787	6898050
3662	380898	6898080
3663	381013	6898169
3664	381131	6898329
3665	381257	6898619
3666	381377	6898800
3667	381469	6898474
3668	381571	6898340
3669	381670	6898140
3670	381772	6898000
3671	381874	6897862
3672	381978	6897764
3673	382105	6898075
3674	382211	6898002
3675	382326	6898102
3676	382442	6898221
3677	382572	6898580
3678	382674	6898441
3679	382793	6898610
3680	382909	6898723
3681	383030	6898922
3682	383146	6899026
3683	383257	6899047
3684	383367	6899050
3685	383474	6899006
3686	383594	6899185
3687	383698	6899084
3688	383817	6899251
3689	383934	6899377
3690	384053	6899544
3691	384164	6899562
3692	384270	6899489
3693	384396	6899781
3694	384524	6900104
3695	384623	6899920
3696	384741	6900055
3697	384860	6900230
3698	384980	6900408
3699	385101	6900598
3700	385209	6900574
3701	385318	6900549
3702	385416	6900345
3703	385532	6900452
3704	385649	6900579
3705	385754	6900484
3706	385856	6900354
3707	385965	6900335
3708	386078	6900393
3709	386199	6900574
3710	386327	6900908
3711	386434	6900855
3712	386552	6900995
3713	386668	6901112
3714	386785	6901240
3715	386887	6901087
3716	386991	6900983
3717	387118	6901289
3718	387211	6900982
3719	387340	6901316
3720	387465	6901600
3721	387559	6901313
3722	387681	6901525
3723	387798	6901641
3724	387918	6901823
3725	388040	6902036
3726	388155	6902119
3727	388281	6902412
3728	388401	6902590
3729	388527	6902880
3730	388640	6902930
3731	388749	6902904
3732	388875	6903183
3733	388992	6903319
3734	389120	6903628
3735	389225	6903545
3736	389341	6903641
3737	389468	6903952
3738	389575	6903900
3739	389692	6904016
3740	389808	6904116
3741	389925	6904247
3742	390050	6904501
3743	390170	6904689
3744	390296	6904960
3745	390398	6904814
3746	390520	6905036
3747	390621	6904878
3748	390738	6905000
3749	390850	6905025
3750	390945	6904752
3751	391044	6904556
3752	391150	6904481
3753	391269	6904639
3754	391386	6904774
3755	391514	6905080
3756	391632	6905218
3757	391735	6905093
3758	391853	6905231
3759	391953	6905044
3760	392046	6904757
3761	392160	6904823
3762	392277	6904947
3763	392386	6904910
3764	392505	6905067
3765	392627	6905275
3766	392748	6905474
3767	392869	6905655
3768	392966	6905427
3769	393099	6905821
3770	393218	6905988
3771	393331	6906040
3772	393452	6906220
3773	393564	6906257
3774	393681	6906367
3775	393792	6906385
3776	393915	6906613
3777	394045	6906952
3778	394151	6906874
3779	394280	6907207
3780	394383	6907085
3781	394502	6907241
3782	394619	6907357
3783	394732	6907393
3784	394847	6907490
3785	394966	6907631
3786	395065	6907438
3787	395168	6907309
3788	395291	6907526
3789	395397	6907460
3790	395499	6907307
3791	395622	6907529
3792	395714	6907217
3793	395841	6907514
3794	395960	6907654
3795	396076	6907749
3796	396165	6907390
3797	396286	6907567
3798	396412	6907838
3799	396534	6908047
3800	396656	6908253
3801	396782	6908515
3802	396893	6908528
3803	397013	6908709
3804	397125	6908728
3805	397241	6908836
3806	397358	6908947
3807	397460	6908798
3808	397572	6908828
3809	397696	6909060
3810	397812	6909161
3811	397929	6909269
3812	398047	6909412
3813	398178	6909758
3814	398304	6910028
3815	398416	6910056
3816	398533	6910169
3817	398657	6910403
3818	398785	6910718
3819	398909	6910942
3820	399039	6911281
3821	399150	6911304
3822	399269	6911450
3823	399368	6911243
3824	399463	6910978
3825	399569	6910898
3826	399683	6910965
3827	399791	6910915
3828	399896	6910826
3829	400009	6910862
3830	400116	6910814
3831	400234	6910943
3832	400334	6910763
3833	400439	6910667
3834	400553	6910724
3835	400673	6910883
3836	400792	6911039
3837	400909	6911150
3838	401035	6911408
3839	401160	6911669
3840	401279	6911811
3841	401374	6911533
3842	401496	6911738
3843	401595	6911537
3844	401702	6911479
3845	401823	6911658
3846	401933	6911644
3847	402062	6911972
3848	402165	6911841
3849	402284	6911973
3850	402407	6912195
3851	402524	6912306
3852	402613	6911940
3853	402737	6912166
3854	402846	6912138
3855	402968	6912331
3856	403080	6912350
3857	403184	6912245
3858	403296	6912265
3859	403407	6912279
3860	403518	6912275
3861	403632	6912337
3862	403746	6912387
3863	403864	6912520
3864	403988	6912750
3865	404104	6912850
3866	404223	6912978
3867	404316	6912679
3868	404433	6912796
3869	404544	6912800
3870	404644	6912615
3871	404756	6912639
3872	404885	6912957
3873	405001	6913036
3874	405101	6912864
3875	405224	6913066
3876	405332	6913021
3877	405437	6912925
3878	405535	6912706
3879	405656	6912892
3880	405777	6913070
3881	405898	6913242
3882	406019	6913417
3883	406148	6913721
3884	406237	6913352
3885	406358	6913535
3886	406483	6913781
3887	406606	6913985
3888	406718	6914010
3889	406822	6913885
3890	406912	6913532
3891	407027	6913613
3892	407137	6913600
3893	407263	6913865
3894	407374	6913856
3895	407490	6913948
3896	407603	6913993
3897	407728	6914235
3898	407845	6914338
3899	407962	6914437
3900	408081	6914583
3901	408171	6914229
3902	408267	6913970
3903	408373	6913892
3904	408478	6913803
3905	408595	6913910
3906	408713	6914028
3907	408815	6913879
3908	408938	6914088
3909	409055	6914190
3910	409153	6913976
3911	409251	6913755
3912	409345	6913468
3913	409447	6913320
3914	409577	6913644
3915	409704	6913912
3916	409829	6914156
3917	409949	6914306
3918	410054	6914213
3919	410177	6914418
3920	410299	6914608
3921	410406	6914551
3922	410523	6914650
3923	410618	6914377
3924	410740	6914566
3925	410852	6914588
3926	410966	6914636
3927	411075	6914608
3928	411189	6914661
3929	411301	6914677
3930	411412	6914684
3931	411529	6914778
3932	411646	6914882
3933	411755	6914858
3934	411871	6914943
3935	411987	6915020
3936	412105	6915138
3937	412210	6915054
3938	412329	6915184
3939	412450	6915342
3940	412567	6915453
3941	412685	6915568
3942	412798	6915596
3943	412894	6915358
3944	413003	6915325
3945	413118	6915386
3946	413247	6915685
3947	413367	6915848
3948	413481	6915893
3949	413602	6916065
3950	413718	6916141
3951	413834	6916232
3952	413951	6916322
3953	414070	6916464
3954	414181	6916462
3955	414297	6916554
3956	414423	6916804
3957	414530	6916738
3958	414660	6917045
3959	414774	6917102
3960	414892	6917218
3961	415011	6917351
3962	415135	6917557
3963	415253	6917685
3964	415364	6917684
3965	415467	6917541
3966	415590	6917746
3967	415709	6917879
3968	415828	6918000
3969	415940	6918025
3970	416048	6917966
3971	416167	6918101
3972	416282	6918168
3973	416400	6918287
3974	416521	6918448
3975	416634	6918473
3976	416743	6918450
3977	416862	6918568
3978	416958	6918323
3979	417067	6918294
3980	417187	6918431
3981	417306	6918565
3982	417428	6918743
3983	417545	6918839
3984	417662	6918940
3985	417777	6919002
3986	417894	6919111
3987	418013	6919228
3988	418139	6919473
3989	418255	6919563
3990	418377	6919743
3991	418484	6919673
3992	418602	6919782
3993	418712	6919758
3994	418816	6919653
3995	418936	6919793
3996	419062	6920035
3997	419193	6920370
3998	419308	6920417
3999	419425	6920524
4000	419533	6920468
4001	419641	6920414
4002	419755	6920464
4003	419872	6920555
4004	419988	6920633
4005	420100	6920655
4006	420218	6920754
4007	420347	6921055
4008	420453	6920962
4009	420561	6920903
4010	420676	6920976
4011	420793	6921063
4012	420899	6920988
4013	421018	6921115
4014	421128	6921084
4015	421248	6921237
4016	421348	6921045
4017	421469	6921200
4018	421572	6921065
4019	421677	6920963
4020	421792	6921020
4021	421907	6921087
4022	422014	6921010
4023	422129	6921071
4024	422237	6921016
4025	422350	6921057
4026	422459	6921009
4027	422561	6920855
4028	422660	6920665
4029	422776	6920734
4030	422882	6920641
4031	422983	6920480
4032	423086	6920346
4033	423198	6920349
4034	423326	6920634
4035	423417	6920289
4036	423540	6920481
4037	423658	6920590
4038	423767	6920556
4039	423877	6920537
4040	423989	6920550
4041	424113	6920758
4042	424232	6920872
4043	424355	6921066
4044	424465	6921039
4045	424581	6921112
4046	424706	6921337
4047	424821	6921405
4048	424919	6921183
4049	425036	6921268
4050	425165	6921556
4051	425271	6921473
4052	425370	6921268
4053	425489	6921399
4054	425613	6921592
4055	425710	6921367
4056	425829	6921480
4057	425949	6921628
4058	426052	6921488
4059	426175	6921673
4060	426282	6921605
4061	426400	6921714
4062	426519	6921830
4063	426620	6921670
4064	426726	6921578
4065	426828	6921423
4066	426943	6921488
4067	427064	6921633
4068	427170	6921547
4069	427272	6921389
4070	427366	6921108
4071	427491	6921331
4072	427619	6921603
4073	427728	6921562
4074	427834	6921476
4075	427932	6921255
4076	428033	6921082
4077	428143	6921065
4078	428264	6921213
4079	428374	6921196
4080	428493	6921310
4081	428612	6921424
4082	428729	6921513
4083	428851	6921691
4084	428970	6921816
4085	429094	6922008
4086	429199	6921902
4087	429323	6922113
4088	429438	6922161
4089	429556	6922262
4090	429664	6922212
4091	429774	6922183
4092	429899	6922397
4093	430016	6922480
4094	430131	6922550
4095	430239	6922479
4096	430364	6922708
4097	430483	6922816
4098	430612	6923094
4099	430719	6923035
4100	430818	6922825
4101	430941	6923012
4102	431052	6923002
4103	431149	6922765
4104	431265	6922839
4105	431366	6922665
4106	431482	6922739
4107	431602	6922864
4108	431727	6923089
4109	431856	6923365
4110	431969	6923386
4111	432076	6923305
4112	432198	6923477
4113	432326	6923737
4114	432445	6923859
4115	432563	6923953
4116	432679	6924033
4117	432781	6923878
4118	432896	6923920
4119	433015	6924047
4120	433131	6924116
4121	433239	6924061
4122	433343	6923937
4123	433441	6923705
4124	433559	6923816
4125	433673	6923854
4126	433771	6923629
4127	433890	6923743
4128	434001	6923730
4129	434110	6923688
4130	434229	6923804
4131	434352	6923990
4132	434465	6924015
4133	434582	6924100
4134	434681	6923898
4135	434801	6924017
4136	434919	6924117
4137	435025	6924026
4138	435149	6924229
4139	435267	6924328
4140	435383	6924388
4141	435502	6924508
4142	435611	6924464
4143	435735	6924661
4144	435843	6924605
4145	435957	6924630
4146	436073	6924700
4147	436186	6924720
4148	436284	6924511
4149	436386	6924351
4150	436482	6924106
4151	436587	6923988
4152	436709	6924161
4153	436820	6924140
4154	436927	6924061
4155	437036	6924019
4156	437152	6924093
4157	437285	6924419
4158	437405	6924555
4159	437525	6924678
4160	437650	6924894
4161	437768	6924987
4162	437873	6924885
4163	437992	6924986
4164	438106	6925024
4165	438213	6924952
4166	438313	6924765
4167	438424	6924758
4168	438529	6924646
4169	438648	6924755
4170	438744	6924507
4171	438842	6924284
4172	438961	6924392
4173	439079	6924489
4174	439188	6924449
4175	439299	6924430
4176	439390	6924107
4177	439490	6923916
4178	439604	6923958
4179	439720	6924019
4180	439838	6924122
4181	439955	6924203
4182	440083	6924444
4183	440188	6924343
4184	440278	6923997
4185	440376	6923771
4186	440490	6923806
4187	440592	6923657
4188	440706	6923687
4189	440820	6923720
4190	440943	6923899
4191	441056	6923918
4192	441169	6923927
4193	441288	6924040
4194	441395	6923962
4195	441514	6924077
4196	441635	6924214
4197	441747	6924214
4198	441865	6924319
4199	441982	6924386
4200	442072	6924043
4201	442170	6923828
4202	442275	6923721
4203	442381	6923620
4204	442495	6923667
4205	442615	6923790
4206	442712	6923545
4207	442809	6923315
4208	442927	6923410
4209	443017	6923073
4210	443136	6923183
4211	443240	6923059
4212	443356	6923121
4213	443479	6923291
4214	443590	6923267
4215	443706	6923331
4216	443822	6923394
4217	443939	6923482
4218	444046	6923397
4219	444163	6923481
4220	444256	6923178
4221	444353	6922948
4222	444464	6922929
4223	444583	6923033
4224	444701	6923134
4225	444812	6923119
4226	444919	6923036
4227	445015	6922786
4228	445125	6922756
4229	445252	6922999
4230	445369	6923066
4231	445477	6922999
4232	445594	6923088
4233	445700	6922984
4234	445817	6923062
4235	445931	6923103
4236	446047	6923161
4237	446164	6923238
4238	446264	6923049
4239	446362	6922831
4240	446485	6923000
4241	446603	6923084
4242	446697	6922807
4243	446804	6922736
4244	446923	6922843
4245	447040	6922920
4246	447147	6922829
4247	447272	6923035
4248	447389	6923108
4249	447485	6922870
4250	447594	6922814
4251	447707	6922835
4252	447815	6922766
4253	447929	6922795
4254	448045	6922862
4255	448150	6922751
4256	448264	6922776
4257	448380	6922832
4258	448505	6923039
4259	448622	6923107
4260	448736	6923130
4261	448858	6923288
4262	448953	6923026
4263	449071	6923112
4264	449177	6923027
4265	449284	6922936
4266	449403	6923042
4267	449520	6923120
4268	449611	6922794
4269	449725	6922818
4270	449836	6922799
4271	449941	6922689
4272	450053	6922688
4273	450165	6922696
4274	450271	6922595
4275	450395	6922769
4276	450506	6922756
4277	450620	6922787
4278	450732	6922785
4279	450828	6922539
4280	450925	6922298
4281	451020	6922040
4282	451130	6922008
4283	451249	6922104
4284	451361	6922111
4285	451480	6922208
4286	451589	6922155
4287	451696	6922085
4288	451814	6922172
4289	451911	6921934
